Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FT","Forestry Trade Flows","100","India","231","United States of America","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","12","","Official data"
"FT","Forestry Trade Flows","100","India","231","United States of America","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","100","India","231","United States of America","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","100","India","231","United States of America","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","418","","Official data"
"FT","Forestry Trade Flows","100","India","231","United States of America","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1828","","Official data"
"FT","Forestry Trade Flows","100","India","231","United States of America","5922","Export Value","1640","Plywood","2017","2017","1000 US$","956","","Official data"
"FT","Forestry Trade Flows","100","India","155","Vanuatu","5922","Export Value","1640","Plywood","2017","2017","1000 US$","22","","Official data"
"FT","Forestry Trade Flows","100","India","237","Viet Nam","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","23","","Official data"
"FT","Forestry Trade Flows","100","India","237","Viet Nam","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","97","","Official data"
"FT","Forestry Trade Flows","100","India","237","Viet Nam","5922","Export Value","1640","Plywood","2017","2017","1000 US$","122","","Official data"
"FT","Forestry Trade Flows","100","India","251","Zambia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","100","India","251","Zambia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","71","","Official data"
"FT","Forestry Trade Flows","100","India","181","Zimbabwe","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","28","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","4","Algeria","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1700","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","7","Angola","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","6","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","9","Argentina","5922","Export Value","1640","Plywood","2017","2017","1000 US$","18","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","10","Australia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","143","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","10","Australia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1515","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","10","Australia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","44445","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","10","Australia","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","200","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","11","Austria","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","164","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","11","Austria","5922","Export Value","1640","Plywood","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","13","Bahrain","5922","Export Value","1640","Plywood","2017","2017","1000 US$","719","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","16","Bangladesh","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","634","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","16","Bangladesh","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","197","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","16","Bangladesh","5922","Export Value","1640","Plywood","2017","2017","1000 US$","304","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","255","Belgium","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","152","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","255","Belgium","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","33","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","255","Belgium","5922","Export Value","1640","Plywood","2017","2017","1000 US$","18398","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","21","Brazil","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","120","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","26","Brunei Darussalam","5922","Export Value","1640","Plywood","2017","2017","1000 US$","430","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","233","Burkina Faso","5922","Export Value","1640","Plywood","2017","2017","1000 US$","7","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","115","Cambodia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","34","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","32","Cameroon","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","25","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","33","Canada","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","152","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","33","Canada","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1751","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","40","Chile","5922","Export Value","1640","Plywood","2017","2017","1000 US$","53","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","351","China","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","24255","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","351","China","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","1564","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","351","China","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","31010","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","351","China","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","7","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","32419","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","351","China","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","6874","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","351","China","5922","Export Value","1640","Plywood","2017","2017","1000 US$","45857","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","351","China","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","313","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","44","Colombia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","77","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","50","Cyprus","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","75","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","167","Czechia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","503","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","167","Czechia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","18","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","54","Denmark","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","3","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","54","Denmark","5922","Export Value","1640","Plywood","2017","2017","1000 US$","217","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","56","Dominican Republic","5922","Export Value","1640","Plywood","2017","2017","1000 US$","13","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","56","Dominican Republic","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","23","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","58","Ecuador","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","58","Ecuador","5922","Export Value","1640","Plywood","2017","2017","1000 US$","9","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","59","Egypt","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","20","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","59","Egypt","5922","Export Value","1640","Plywood","2017","2017","1000 US$","3681","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","63","Estonia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","63","Estonia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","498","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","238","Ethiopia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","22","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","67","Finland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","33","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","68","France","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","845","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","68","France","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","97","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","68","France","5922","Export Value","1640","Plywood","2017","2017","1000 US$","2139","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","70","French Polynesia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","77","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","79","Germany","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","81","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","79","Germany","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","66","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","79","Germany","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1008","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","79","Germany","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","11164","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","79","Germany","5922","Export Value","1640","Plywood","2017","2017","1000 US$","33173","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","84","Greece","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","387","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","84","Greece","5922","Export Value","1640","Plywood","2017","2017","1000 US$","688","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","84","Greece","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","35","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","97","Hungary","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","59","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","97","Hungary","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","82","","Official data"
"FT","Forestry Trade Flows","101","Indonesia","99","Iceland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","78","","Official data"
